,labels,text
1313,2,"A realização de despesas após o término da vigência do convênio configura prática vedada pela legislação pertinente, que pode conduzir ao julgamento pela irregularidade das contas do responsável, ressalvada as situações em caso concreto que possam mitigar o rigor formal normativo."
1314,2,"A ausência de licença ambiental e dos estudos necessários sobre as fontes de materiais a serem utilizados na obra é irregularidade que pesa sobre os gestores responsáveis pela homologação do certame, pela aprovação do projeto e também sobre o responsável por dar início aos serviços."
1315,2,"É vedada a celebração de novos convênios caso o convenente esteja em mora no dever de prestar contas de ajustes anteriores, podendo resultar na irregularidade das contas dos gestores do órgão concedente. Não constitui mora o atraso na análise de prestações de contas."
1316,2,"A dosimetria da multa deve levar em consideração o grau de culpabilidade, os antecedentes do servidor e as circunstâncias envolvidas no caso examinado."
1317,2,"O pagamento pela prestação de serviços de digitalização e impressão de documentos por preços que invertem a lógica do ganho de escala configura dano ao erário e justifica a condenação solidária do responsável e empresa contratada, além da aplicação de multa."
1318,2,O recolhimento de débito em número de parcelas superior ao limite legal não se aplica aos casos em que não possa ser verificada a boa-fé do responsável.
1319,2,"A inclusão, mediante aditivo, de equipamentos em contrato de obra, com pagamento indevido de BDI, sujeita o gestor a multa."
1320,2,"Não pode ser atribuída à comissão de licitação a falta de diligência em investigar a regularidade de empresa, quando os vícios encontram-se em sistemas informatizadas da própria prefeitura."
1321,2,"A anulação de certame licitatório pela Administração, em razão de vícios graves identificados em fiscalização do Tribunal, não isenta os responsáveis de apenação, mesmo quando tal anulação seja implementada antes de deliberação definitiva do Tribunal."
1322,2,A subcontratação integral do objeto pactuado desnatura o certame licitatório e justifica a apenação do agente que a autorizou.
1323,2,"A montagem de licitação, ainda que não haja débito associado, constitui grave infração aos princípios norteadores das licitações públicas e determina a aplicação de multa aos responsáveis."
1324,2,"A aquisição de merenda escolar por meio de dispensa de licitação, em regra, configura falta de planejamento e, não havendo justificativa para o fato, conduz ao julgamento pela irregularidade das contas e à consequente aplicação de multa."
1325,2,"Os processos de inexigibilidade de licitação devem ser instruídos com a devida justificativa de preços, ou, ainda, com pesquisa comprovando que os preços praticados são adequados ao mercado, sendo a falha nesse procedimento passível de aplicação de multa."
1326,2,"A declaração de inidoneidade pelo Tribunal, com suporte no comando contido no art. 46 da Lei nº 8.443/1992, demanda a demonstração de ter havido fraude à licitação imputável a determinada empresa, mas dispensa a investigação acerca de o fato configurar infração penal, avaliação essa estranha às competências do Tribunal."
1327,2,"O consultor jurídico pode ser responsabilizado quando não aborda com a devida propriedade a justificação de preços na contratação direita, apresentando, apenas, parecer singelo."
1328,2,"No caso de parecer omisso, desarrazoado ou tendencioso, devem responder o parecerista e a autoridade que o acolheu pela irregularidade que resultar do parecer."
1329,2,"Com a ausência de débito, afasta-se a responsabilidade da empresa contratada, não existindo pressuposto para a sua submissão à jurisdição do TCU."
1330,2,"A aplicação da multa prevista no art. 58, inciso IV, da Lei 8.443/1992 pode ser, excepcionalmente, dispensada se restar comprovado que o cumprimento tempestivo da determinação do TCU poderia comprometer o andamento normal das atividades da entidade, em função da precariedade na sua estrutura administrativa."
1331,2,"Os atos de gestão avaliados pelo TCU são de exclusiva responsabilidade daqueles que os praticam, por eles respondendo pessoalmente os gestores. Conforme se depreende do art. 71, inciso II, da Constituição Federal, como regra geral, são as pessoas físicas que devem responder ao Tribunal, e não os entes jurídicos."
1332,2,"Na hipótese de um mesmo responsável praticar condutas independentes e passíveis das penas de multa previstas nos arts. 57 e 58, inciso III, da Lei 8.443/1992, a pena pecuniária aplicada com base no primeiro dispositivo absorve a do segundo, mas a fixação do valor da sanção deve levar em consideração não só o montante do débito atualizado, como também as irregularidades que foram objeto de audiência e que não foram ilididas pelo responsável."
1333,2,"Conjunto robusto de elementos que indiquem direcionamento de licitação em favor de certa empresa, ainda que do respectivo contrato não tenha resultado dano, justifica a aplicação de multa aos gestores responsáveis e a declaração de inidoneidade da empresa favorecida pela fraude."
1334,2,"A omissão de gestor em aplicar sanções de suspensão do direito de licitar e contratar a empresa que paralisou a execução de obra justifica sua apenação com multa do art. 58, II, da Lei nº 8.443/1992."
1335,2,"Os agentes públicos não podem ter suas contas julgadas quando não gerirem recursos, mas isso não impede a responsabilização e sanção desses responsáveis, prevista no art. 58, inciso II, da Lei 8.443/1992, em razão da prática de ato com grave infração à norma."
1336,2,"É cabível a desconsideração da personalidade jurídica de entidade sem fins lucrativos, quando constatado abuso de personalidade em face de desvio de finalidade, a fim de responsabilizar seus dirigentes por dano causado à entidade."
1337,2,"A inexistência de bens a inventariar não impede o julgamento de mérito de contas e a imputação de débito ao espólio, devendo eventual inviabilidade de recomposição ao erário ser tratada no respectivo processo de execução da deliberação condenatória."
1338,2,A pena de inabilitação para o exercício de cargo em comissão ou função de confiança no âmbito da administração pública federal é graduada em função do envolvimento do responsável na fraude apurada e da gravidade dos atos ilícitos por ele praticados no caso concreto.
1339,2,"A realização de saques indevidos em contas de clientes, por funcionário de instituição financeira pública, dá causa ao julgamento pela irregularidade das contas do responsável, a condenação para ressarcir os prejuízos causados e a aplicação da multa proporcional ao dano, além da inabilitação para o exercício de cargo em comissão ou função de confiança no âmbito da Administração Pública."
1340,2,A demonstração de que o município se beneficiou com a aplicação irregular de recursos transferidos mediante convênio impõe a condenação do ente federativo para ressarcir os respectivos valores.
